entity_id,name,type,display_id
"249022","Vrykul Shield Prop 1","5","33243"
"249023","Inert Waters","10","27535"
"249024","Precipitating Powder","3","33244"
"249044","Gravestone","10","33241"
"249045","Gravestone","10","33241"
"249211","Torn Shaldorei Silk","2","8395"
"249341","Haunted Vines","10","33269"
"249342","Sharas'dal","3","9806"
"249344","Fragile Demonsbreath Crucible","3","25514"
"249345","Overlooked Crate","3","36430"
"249351","Imbued Waters","5","27535"
"249352","Demonic Portal","5","15152"
"249356","Altar of Malorne","10","27535"
"249357","Stool","7","15419"
"249358","Campfire","6","0"
"249359","Stool","7","15419"
"249360","Smashed Barrel","5","31890"
"249362","Lever","10","295"
"249364","Shrine Door","0","33309"
"249365","Cage","5","29845"
"249366","Cage","5","29845"
"249367","Cage","5","29845"
"249368","Cage","5","29845"
"249369","Cage","5","29845"
"249370","Cage","5","29845"
"249371","Cage","5","29845"
"249372","Cage","5","29845"
"249373","Cage","5","29845"
"249374","Cage","5","29845"
"249375","Cage","5","29845"
"249376","Cage","5","29845"
"249377","Cage","5","29845"
"249378","Doodad_6FX_Campfire01_Light002","8","33316"
"249379","Doodad_6FX_Campfire01_Light003","8","33316"
"249380","Legion Communicator","5","27635"
"249381","Campfire","8","33316"
"249382","Torch","10","442"
"249386","Arcane Barrier","0","10403"
"249387","Fragile!","5","15781"
"249389","Fortified Ley Elixir","10","6802"
"249393","Mistfall Cache","3","30083"
"249394","Twilight Dragon Egg","5","33336"
"249395","Twilight Dragon Egg","5","10045"
"249396","Ancient Table","5","25473"
"249397","Scroll Bundle","5","27348"
"249398","Twilight Rune Circle","5","465"
"249399","Twilight Rune Circle","5","465"
"249400","Twilight Altar","5","9403"
"249401","Knocker","10","33342"
"249402","Yrgrim's Journey","9","33622"
"249403","Yrgrim's Challenge","9","33622"
"249404","Yrgrim's Rest","9","33622"
"249405","Energetic Shard","10","33343"
"249406","The Master's Journal pt. 1","3","8309"
"249407","The Master's Journal pt. 2","3","8309"
"249408","The Master's Journal pt. 3","3","8309"
"249409","Magnar Icebreaker","9","27349"
"249411","Legion Portal","10","29634"
"249412","Libram of Fel Knowledge","10","26998"
"249413","Energetic Shard","10","33354"
"249414","Energetic Shard","10","33353"
"249415","Volund the Hoarder","9","27349"
"249416","Jailer's Cage","10","26854"
"249417","Jailer's Cage","5","26854"
"249418","Satyr Horn","22","17808"
"249419","Hastily Dropped Sack","22","29552"
"249420","Truthguard","3","9806"
"249421","Soul Prison","10","21960"
"249423","Knocker","10","33342"
"249424","Plank","5","33360"
"249425","Legion Key","5","27726"
"249432","Hologram","5","33387"
"249434","Portal Base","5","29634"
"249458","Shrine Door","10","9806"
"249459","Jailer's Cage","10","26854"
"249460","Crate of Sabelite Sulfate","3","33286"
"249461","Jailer's Cage","10","26854"
"249462","Crate of Dragur Dust","3","33131"
"249464","Stolen Nar'thalas Relic","3","33398"
"249466","Stolen Nar'thalas Relic","3","33399"
"249467","Stolen Nar'thalas Relic","3","33401"
"249468","Campfire","8","33316"
"249469","Felfire Firewall","0","26055"
"249474","Fel Gate","5","30329"
"249478","Stool","7","15419"
"249480","Campfire","6","16975"
"249481","Stool","7","15419"
"249494","Legion Gate","0","6391"
"249513","Illegible Writings","3","30915"
"249514","Dreamer's Tear","3","33431"
"249516","Crucible of the Uncrowned","47","33322"
"249517","Blood Ledger","9","33334"
"249518","Chair","7","32290"
"249521","Twilight Portal","10","33447"
"249522","Twilight Portal","10","33447"
"249524","Egg of Gangamesh","3","13764"
"249692","Rune Lock","10","5812"
"249693","Legion Cage","10","26854"
"249694","Mug","5","33467"
"249695","Felfire Firewall","0","26055"
"249696","Felfire Firewall Control","5","27635"
"249697","Lunastre Memorial","10","27701"
"249699","Idol of the Wilds","10","33468"
"249702","Stolen Ley Crystals","3","28519"
"249703","Poisonous Mushroom","10","17378"
"249704","Cliffwing Hippogryph Egg","3","36899"
"249705","T'uure","3","9806"
"249711","Legion Cesspit","5","30755"
"249729","The Masterful Miller's Manual","3","15130"
"249730","Runes of the Aqir","10","15593"
"249731","Scrolls, Scrolls, Scrolls","10","8128"
"249732","Verdigris or Malachite? Selecting the Proper Green Ink","10","15595"
"249733","Plasmatic Laser Bolt","3","7089"
"249735","Legion Communicator","1","27635"
"249737","Pandaren Skeleton","5","14130"
"249738","Pandaren Skeleton","5","12720"
"249739","Empyrean Fel Tome","3","32911"
"249742","Freshly Dug Grave","3","768"
"249744","Can of Overheated Oil","3","9663"
"249745","Summoning Celestial","45","9510"
"249746","Empyrean Society Door","0","31374"
"249748","Aged Snowplum Brandy","3","12418"
"249761","Ancient Brazier","10","27812"
"249771","Heavy Stone","10","33646"
"249776","Calydus's Candles","5","33032"
"249779","Legion Gateway","43","30511"
"249780","Costume Chest: Karazhan Opera House","22","34258"
"249783","Legion Portal","5","29634"
"249784","Legion Wall","5","27616"
"249785","Fel Pool","5","30755"
"249786","Leyworm Tunnel","5","26726"
"249787","Pillar","5","31146"
"249789","Legion Cage Tower","5","33183"
"249790","Loot Platform","5","29815"
"249791","Fel Chest","5","33263"
"249792","Loot Stack","5","14901"
"249793","Loot Stack - Weapons","5","33684"
"249794","Wall Segment","5","31790"
"249795","Wall Segment","5","32781"
"249796","7NG Naga Barricade 01","5","33685"
"249797","7NG Naga Barricade 02","5","33686"
"249798","Wall Segment","5","31790"
"249799","7NG Naga Supplies 03","5","31798"
"249800","Wall Chains","5","31445"
"249802","Wall Chains","5","33689"
"249804","7NG Naga Chest Large Open","5","29683"
"249805","7NG Naga Shell","5","33690"
"249806","7NG Naga Chest Large Closed","5","31287"
"249807","Rune","5","30992"
"249811","Platform Base","5","31962"
"249813","Calydus's Demonic Portal","10","12983"
"249814","Aluneth","3","33708"
"249815","Ground Energy","5","33710"
"249816","Blue Aura","5","298"
"249817","Blue Glow","5","33711"
"249818","Vortex Pinnacle Portal","10","26702"
"249819","Firelands Portal","10","33092"
"249820","Deepholm Portal","10","26702"
"249821","Skull of the Man'ari","3","9806"
"249822","Echoing Horn of the Damned","10","31928"
"249825","Black Rook Anvil","8","32695"
"249826","Highmountain Jerkin","3","33798"
"249827","Highmountain Shoulderpad","3","33799"
"249828","Highmountain Pants","3","9170"
"249829","Volatile Barrel","10","8446"
"249852","Timothy's Gem Vise","22","36582"
"249853","Totem","5","28629"
"249857","Maelstrom Portal","10","26702"
"249858","Maelstrom Portal","10","26702"
"249889","Seed on Stand","5","32755"
"249890","Tigrid's Arkhana","3","33854"
"249898","Cooking Cauldron","8","32263"
"249905","Cooking Cauldron","8","32263"
"249907","Knocker","10","33342"
"249908","Knocker","10","33342"
"249916","Campfire","8","16847"
"249917","Campfire","8","16847"
"249919","Chair","7","30889"
"249921","BigLog01","5","33944"
"249922","LogStack02","5","15988"
"249923","CragRockSmall_B04 48%","5","33945"
"249924","CragRockSmall_B04 40%","5","33945"
"249925","CragRockSmall_B03 42%","5","33946"
"249926","CragRockSmall_B03 38%","5","33946"
"249927","CragRockSmall_B03 55%","5","33946"
"249928","CragRockSmall_C01 17%","5","33947"
"249929","CragRockSmall_C01 12%","5","33947"
"249930","CragRockSmall_C01 26%","5","33947"
"249931","CragRockSmall_C01 48%","5","33947"
"249932","CragRockSmall_C01 56%","5","33947"
"249933","CragRockSmall_C01 40%","5","33947"
"249934","CragRockSmall_C01 10%","5","33947"
"249935","CragRockSmall_B03 28%","5","33946"
"249962","Campfire","8","16847"
"249963","Cooking Cauldron","8","32263"
"249964","Cooking Cauldron","8","32263"
"249965","Campfire","8","16847"
"249966","Campfire","8","16847"
"249967","Cooking Cauldron","8","32263"
"249968","Campfire","8","16847"
"249969","Campfire","8","16847"
"249997","Small Treasure Chest","3","33264"
"250080","Small Treasure Chest","3","33264"
"250081","Small Treasure Chest","3","33264"
"250082","Eye of Amun'thul","10","13594"
"250083","Small Treasure Chest","3","33264"
"250084","Small Treasure Chest","3","33264"
"250085","Small Treasure Chest","3","33264"
"250086","Cask of Arcwine","10","34013"
"250087","Small Treasure Chest","3","33264"
"250088","Small Treasure Chest","3","33264"
"250089","Doodad_7VR_Vrykul_ElevatorPlatform001","11","28487"
"250090","Small Treasure Chest","3","33264"
"250091","Small Treasure Chest","3","33264"
"250092","Treasure Chest","3","33265"
"250093","Idol of the Claw","3","33973"
"250094","Runas' Blanket","5","30434"
"250095","Idol of the Paw","3","33972"
"250096","Idol of the Moon","3","33974"
"250097","Small Treasure Chest","3","33264"
"250098","Small Treasure Chest","3","33264"
"250099","Idol of the Claw","5","33973"
"250100","Idol of the Moon","5","33974"
"250101","Idol of the Paw","5","33972"
"250102","Treasure Chest","3","33265"
"250103","Small Treasure Chest","3","33264"
"250104","Small Treasure Chest","3","33264"
"250106","Small Treasure Chest","3","33264"
"250107","Glimmering Treasure Chest","3","33266"
"250108","Small Treasure Chest","3","33264"
"250109","Treasure Chest","3","33265"
"250113","Doodad_Dalaran_LampWall17","10","8092"
"250121","Doodad_Dalaran_Lamppost08","10","8091"
"250122","Doodad_Dalaran_Lamppost09","10","8091"
"250128","Doodad_Dalaran_Sign_neutralinn","5","8145"
"250132","Doodad_Dalaran_Bench13","7","8096"
"250135","Doodad_dalaranpostbox07","19","8110"
"250142","Doodad_dalaran_sign_toyshop01","5","8162"
"250214","Chair","7","30889"
"250215","Chair","7","30871"
"250216","Chair","7","30889"
"250217","Chair","7","30889"
"250218","Chair","7","30871"
"250219","Chair","7","30889"
"250220","Malformed Abyssal","10","32912"
"250221","Houndstooth Hauberk","10","32913"
"250222","Flayed-Skin Chronicle","10","32911"
"250223","Imp's Cup","10","32910"
"250224","Orb of Inner Chaos","10","32111"
"250225","Violetglass Vessel","10","32914"
"250226","Nobleman's Letter Opener","10","32918"
"250227","Inert Leystone Charm","10","32915"
"250228","Pre-War Highborne Tapestry","10","32917"
"250229","Quietwine Vial","10","32916"
"250230","Stonewood Bow","10","32923"
"250231","Trailhead Drum","10","32919"
"250232","Moosebone Fish-Hook","10","32920"
"250233","Drogbar Gem-Roller","10","32922"
"250234","Hand-Smoothed Pyrestone","10","32921"
"250238","Gondola","10","33990"
"250239","Bottle of Arcwine","3","33991"
"250240","Bottle of Arcwine","3","33992"
"250241","Trilliax Portcullis 01","0","33999"
"250242","Trilliax Portcullis 02","0","33999"
"250243","Trilliax Portcullis Exit","0","33999"
"250244","Cursed Forge of the Nathrezim","47","29605"
"250245","Anvil","8","29189"
"250246","Anvil","8","26248"
"250248","Anvil","8","26248"
"250249","Anvil","8","26248"
"250250","Stool","7","27358"
"250254","Stool","7","27358"
"250255","Stool","7","27358"
"250256","Stool","7","27358"
"250257","Empowered Nether Crucible","10","25514"
"250258","Chair","7","30871"
"250259","Chair","7","30871"
"250260","Chair","7","30871"
"250261","Chair","7","30871"
"250262","Ancient Door","0","31374"
"250263","Weapon Rack","10","9882"
"250264","Academy Door","0","31374"
"250265","Legion Cage","10","26854"
"250266","Legion Cage","10","29161"
"250267","Felsurge Egg","3","15121"
"250269","Legion Portal","10","27772"
"250270","Legion Portal","10","27772"
"250272","Door A","0","34023"
"250273","Door D (Bottom)","0","34023"
"250274","Door D (Top)","0","34023"
"250275","Door G","0","34023"
"250276","Door K","0","34024"
"250277","Door H","0","34023"
"250278","Door B","0","34024"
"250279","Pipe","5","34025"
"250280","Training Troops","45","9510"
"250281","Training Troops","45","9510"
"250282","Seaweed","10","34029"
"250284","Driftwood","10","34027"
"250285","Driftwood","10","34028"
"250286","Seaweed","10","34026"
"250287","Seaweed","10","34030"
"250288","Speckled Pearl","10","9559"
"250289","Clam","10","34031"
"250290","Clam","10","34032"
"250291","Clam","10","34033"
"250297","Bench","7","34046"
"250298","Bench","7","34046"
"250299","Bench","7","34046"
"250300","Bench","7","34046"
"250301","Bench","7","34046"
"250302","Bench","7","34046"
"250303","Bench","7","34046"
"250304","Bench","7","34046"
"250305","Chair","7","30871"
"250306","Chair","7","30871"
"250307","Chair","7","30871"
"250308","Chair","7","30871"
"250309","Chair","7","30871"
"250310","Chair","7","30871"
"250311","Chair","7","30871"
"250312","Chair","7","30871"
"250313","Bench","7","34046"
"250314","Bench","7","34046"
"250315","Bench","7","34046"
"250316","Bench","7","34046"
"250317","Chair","7","30871"
"250318","Chair","7","30871"
"250319","Chair","7","30871"
"250320","Chair","7","30871"
"250321","Chair","7","30871"
"250322","Chair","7","30871"
"250323","Chair","7","30871"
"250324","Chair","7","30871"
"250328","Stool","7","21602"
"250329","Stool","7","18717"
"250331","Stool","7","21607"
"250332","Stool","7","21605"
"250333","Bench","7","15292"
"250334","Bench","7","15292"
"250335","Bench","7","15292"
"250336","Bench","7","15292"
"250337","Bench","7","15292"
"250338","Bench","7","15292"
"250339","Bench","7","15292"
"250340","Bench","7","15292"
"250341","Stool","7","18717"
"250342","Stool","7","21607"
"250343","Stool","7","21602"
"250344","Stool","7","21605"
"250345","Stool","7","21607"
"250346","Stool","7","18717"
"250347","Stool","7","21607"
"250348","Stool","7","21602"
"250349","Stool","7","21605"
"250350","Stool","7","21607"
"250351","Stool","7","18717"
"250352","Stool","7","21607"
"250353","Stool","7","21602"
"250354","Stool","7","21605"
"250355","Stool","7","21607"
"250356","Stool","7","18717"
"250357","Stool","7","21607"
"250358","Stool","7","21602"
"250359","Stool","7","21605"
"250360","Stool","7","21607"
"250361","Sabotaged Portal Stabilizer","10","28634"
"250362","Sythorne's Podium","10","34054"
"250363","Nightmare Thorns","5","32552"
"250372","Courtship Rituals of the Skrog","3","34063"
"250373","Encyclopedia Azsunica (K-M)","3","34062"
"250374","Draconic Compendium, Volume III","3","29525"
"250375","Dimensional Anchor","10","28635"
"250378","Seal of the Tides","10","34066"
"250379","High Potency Coil","10","34065"
"250380","Low Potency Coil","10","34065"
"250381","High Switch","10","34016"
"250382","Low Switch","10","34016"
"250383","Moonshade Relic","2","34067"
"250384","Relic Holder","5","32754"
"250386","Fangs of Ashamane","3","9806"
"250387","Bench","7","34046"
"250388","Bench","7","34046"
"250389","Bench","7","34046"
"250390","Chair","7","30871"
"250391","Chair","7","30871"
"250392","Bench","7","34046"
"250393","Chair","7","30871"
"250394","Chair","7","30889"
"250395","Chair","7","30871"
"250396","Chair","7","30871"
"250397","Chair","7","30871"
"250398","Chair","7","30871"
"250399","Chair","7","30871"
"250400","Chair","7","30871"
"250401","Chair","7","30871"
"250402","Chair","7","30871"
"250403","Chair","7","30871"
"250404","Chair","7","30871"
"250405","Chair","7","30871"
"250406","Chair","7","30871"
"250407","Chair","7","30871"
"250408","Costume Chest: Dalaran Citizens","22","34256"
"250412","Portal to Archmage Vargoth's Retreat","22","8111"
"250413","Oren's Prized Possessions","3","34083"
"250414","Murloc Meat Pile","5","20297"
"250415","Murloc Meat Pile","5","34084"
"250416","An Intern's Journal","10","8133"
"250417","Archmage Vargoth's Journal","3","34085"
"250418","Thorium Manifold Lever","10","295"
"250419","Flux Containment Release Lever","10","295"
"250420","Hydro-Sync Router","10","356"
"250421","Antimatter Storage Energizer","10","339"
"250424","Loose Rock","10","34086"
"250427","Squallhunter Egg","10","477"
"250429","Hunk of Foul Smelling Meat","10","9547"
"250430","Roots","0","34136"
"250431","Roots","0","34136"
"250432","Unstable Riftstone","3","7554"
"250433","Felforge","10","28636"
"250434","Door C","0","34023"
"250435","Chair","7","30889"
"250436","Chair","7","30889"
"250438","Photonic Playground","5","34163"
"250447","Grimoire of Damnation","3","32911"
"250448","Imp in a Jar","3","7383"
"250449","Stool","7","21603"
"250450","Stool","7","21605"
"250451","Stool","7","21605"
"250452","Stool","7","21603"
"250453","Stool","7","21603"
"250454","Stool","7","21605"
"250455","Chair","7","30889"
"250456","Chair","7","30889"
"250457","Chair","7","30871"
"250458","Chair","7","30889"
"250459","Chair","7","30889"
"250460","Chair","7","30871"
"250461","Chair","7","30871"
"250462","Chair","7","30871"
"250463","Chair","7","30871"
"250464","Chair","7","30871"
"250467","Chair","7","30871"
"250468","Chair","7","30871"
"250469","Chair","7","30871"
"250470","Chair","7","30889"
"250471","Chair","7","30871"
"250472","Chair","7","30871"
"250473","Chair","7","30871"
"250474","Chair","7","30889"
"250476","Stool","7","15407"
"250477","Chair","7","30871"
"250478","Chair","7","30871"
"250479","Chair","7","30889"
"250480","Chair","7","30871"
"250481","Chair","7","30871"
"250482","Chair","7","30871"
"250483","Chair","7","30871"
"250484","Chair","7","30871"
"250485","Chair","7","30889"
"250487","Chair","7","30889"
"250490","Chair","7","30889"
"250491","Chair","7","30889"
"250492","Chair","7","30871"
"250493","Chair","7","30871"
"250494","Chair","7","30871"
"250495","Chair","7","30871"
"250496","Chair","7","30871"
"250497","Chair","7","30871"
"250498","Chair","7","30871"
"250499","Chair","7","30871"
"250500","Chair","7","30871"
"250501","Chair","7","30871"
"250502","Chair","7","30871"
"250503","Chair","7","30871"
"250504","Chair","7","30871"
"250505","Chair","7","30871"
"250506","Chair","7","30871"
"250507","Chair","7","30871"
"250508","Chair","7","30871"
"250509","Chair","7","30871"
"250510","Chair","7","30871"
"250511","Chair","7","30871"
"250512","Chair","7","30871"
"250513","Chair","7","30871"
"250514","Chair","7","30871"
"250515","Chair","7","30871"
"250516","Chair","7","30871"
"250517","Chair","7","30871"
"250518","Chair","7","30871"
"250519","Chair","7","30871"
"250520","Chair","7","30871"
"250521","Chair","7","30871"
"250522","Chair","7","30871"
"250523","Chair","7","30871"
"250524","Chair","7","30889"
"250525","Chair","7","30889"
"250526","Chair","7","30889"
"250527","Chair","7","30889"
"250528","Chair","7","30889"
"250534","Word of the Conclave","9","34219"
"250536","Intact Greatstag Antler","2","34221"
"250537","Intact Greatstag Antler","5","34221"
"250538","Feather","5","2630"
"250541","Treasure Chest","3","36634"
"250542","Old Scrap of Paper","10","15781"
"250544","The Manastorm Decision","10","34236"
"250545","The Hunter of Mages","10","34237"
"250546","Forgotten Missive","10","15781"
"250547","Conjured Boulders","0","13215"
"250548","Hammer of Khaz'goroth","2","29572"
"250549","Old Journal","10","24896"
"250552","Locked Cage","10","29161"
"250554","Zeppelin","5","29655"
"250560","Legion Banner","10","31876"
"250561","Baskets","5","34269"
"250562","Collision Wall","0","6391"
"250563","Baskets","5","34083"
"250564","Baskets","5","34270"
"250565","Corn","5","34271"
"250566","Hides","5","34272"
"250567","Bow","5","32923"
"250568","Pot","5","34273"
"250569","Weapon Rack","5","13837"
"250570","Spear","5","34274"
"250571","Sled","5","34275"
"250572","Sack","5","16155"
"250573","Baskets","5","9243"
"250574","Bedroll","5","11606"
"250575","Portal to the Vault","10","8111"
"250576","Powerful Mana Gem","3","34276"
"250581","Nightborn Chest","10","33266"
"250591","A Study of Hexes","10","27749"
"250592","Healing with Arcana","10","31570"
"250593","Tash'irel's Edict","10","31569"
"250594","Hearty Haunch","10","224"
"250595","Corn","5","34299"
"250596","Baskets","5","34300"
"250600","Ritual Notes","3","34063"
"250602","Functional Ward","3","13486"
"250603","Curiously Charged Ring","10","10746"
"250606","Asgrim the Dreadkiller","9","27349"
"250607","Hakkap One-leg","9","27349"
"250609","Teleporter Pad","10","36224"
"250610","Target","5","7052"
"250611","Ritual Focusing Crystal","3","26439"
"250612","Snaggle's Note","2","15139"
"250613","Chair","7","34334"
"250614","Chair","7","34334"
"250615","Chair","7","34334"
"250616","Chair","7","34334"
"250617","Chair","7","34334"
"250618","Chair","7","34334"
"250619","Chair","7","34334"
"250620","Chair","7","34334"
"250621","Chair","7","34334"
"250622","Chair","7","34334"
"250623","Chair","7","34334"
"250624","Harp","5","34335"
"250625","Harp","5","34335"
"250628","Rune","5","30992"
"250629","Books","5","16266"
"250631","Chair","7","30871"
"250632","Door","0","31374"
"250633","Doodad_7DU_SuramarCatacombs_Door007","0","34023"
"250634","Door F","0","34023"
"250635","Door I","0","34023"
"250636","Door J","0","34024"
"250637","Door L","0","34024"
"250638","Ruined Switch","10","33855"
"250639","Orb Light","10","33855"
"250640","Orb Light","10","33855"
"250641","Ruined Switch","10","33855"
"250642","Shimmering Whorl","25","18020"
"250643","Fog","5","29746"
"250648","Trollbane's Tomb","3","13370"
"250651","Skyfire Stone","3","7821"
"250660","Alliance Battleship","43","12843"
"250661","Pest-Be-Gone Bomb","10","8977"
"250666","Seal of the Earth","10","34066"
"250667","Seal of the Sky","10","34066"
"250668","Alliance Banner","5","19418"
"250672","Jeremy's Newer Test Object","5","68010"
"250677","Empowered Nether Crucible","10","25514"
"250824","Platform","10","25157"
"250825","Forgotten Conduit","10","74263"
"250852","Animal Bones","5","16147"
"250866","Parachute","10","12986"
"250867","Keg of Spicy Grog","10","11345"
"250872","Training Troops","45","9510"
"250876","Door","0","34024"
"250877","Bedroll","5","11606"
"250878","Training Troops","45","9510"
"250879","Training Troops","45","9510"
"250880","Training Troops","45","9510"
"250886","Training Troops","45","9510"
"250887","Training Troops","45","9510"
"250888","Training Troops","45","9510"
"250889","Training Troops","45","9510"
"250891","Training Troops","45","9510"
"250892","Training Troops","45","9510"
"250897","Training Troops","45","9510"
"250898","Training Troops","45","9510"
"250900","Summoning Troops","45","9510"
"250901","Training Troops","45","9510"
"250903","Large Ceremonial Drum","3","32405"
"250904","Medium Ceremonial Drum","3","32402"
"250905","Small Ceremonial Drum","3","32401"
"250906","Training Troops","45","9510"
"250907","Training Troops","45","9510"
"250909","Training Troops","45","9510"
"250910","Training Troops","45","9510"
"250911","Training Troops","45","9510"
"250912","Summoning Troops","45","9510"
"250913","Training Troops","45","9510"
"250914","Summoning Troops","45","9510"
"250916","Highmountain Brazier","10","10996"
"250917","Brazier","8","34474"
"250926","Brazier","8","34474"
"250927","Brazier","8","32834"
"250928","Brazier","8","32834"
"250929","Brazier","8","34474"
"250930","Brazier","8","34474"
"250938","Brazier","8","34474"
"250939","Brazier","8","32834"
"250941","Brazier","8","32834"
"250942","Brazier","8","34474"
"250943","Brazier","8","34474"
"250944","Brazier","8","32834"
"250945","Brazier","8","32834"
"250946","Brazier","8","34474"
"250947","Forge","8","14059"
"250948","Brazier","8","32834"
"250949","Brazier","8","32834"
"250950","Brazier","8","32834"
"250951","Campfire","8","33316"
"250952","Brazier","8","34474"
"250953","Brazier","8","34474"
"250954","Brazier","8","34474"
"250955","Brazier","8","34474"
"250956","Brazier","8","34474"
"250957","Brazier","8","34474"
"250958","Brazier","8","34474"
"250959","Brazier","8","34474"
"250960","Brazier","8","34474"
"250961","Brazier","8","34474"
"250962","Brazier","8","34474"
"250966","Brazier","8","34474"
"250967","Forge","8","14059"
"250974","Forge","8","8344"
"250975","Anvil","8","14434"
"250977","Anvil","8","14434"
"250978","Highmountain Brazier","10","10996"
"250979","Highmountain Brazier","10","10996"
"250984","Small Treasure Chest","3","36636"
"250985","Treasure Chest","3","36636"
"250986","Casks of Arcwine","5","34495"
"250987","Small Treasure Chest","3","36636"
"250988","Brewery Door","5","11324"
"250990","Crate of Ancient Relics","2","9251"
"250991","Spell Barrier","10","34496"
"250993","Grimoire of Arcane Ways","3","8127"
"250994","Highmountain Brazier","10","10996"
"250995","Spirit Journey Borders","5","11520"
"250996","Highmountain Brazier","10","10996"
"250998","Highmountain Brazier","5","10996"
"251000","Spirit Journey Borders","5","11520"
"251007","Crate of Ancient Relics","3","9251"
"251008","Ancient Dreyrgrot Tablet","3","33622"
"251015","Encrypted Door","0","10398"
"251020","Teleportation Pad","10","8632"
"251021","Medical Supply Crate","3","6448"
"251022","Medical Supply Crate","3","6448"
"251023","Medical Supply Crate","3","6448"
"251026","Salvage","5","31"
"251027","Hanging Rope","10","16249"
"251028","Healing Supplies","5","6448"
"251031","Highmountain Brazier","10","10996"
"251032","Armoire","2","34579"
"251033","Facade","0","33296"
"251034","Stack of Arcane Tomes","3","34581"
"251035","Private Correspondence","3","34582"
"251045","Alliance Banner","5","34595"
"251046","Basket of Clothing","3","34596"
"251047","Fal'adora Beacon","10","34597"
"251048","Matrix Punchograph 3005-E","2","2091"
"251049","Ebonchill","3","37376"
"251051","Portal Out of Eredar Realm","10","15152"
"251052","Protected Treasure Chest","3","10317"
"251065","Gateway to the Fel Hammer","22","36871"
"251084","Soul Pyre","8","34618"
"251088","Rune","5","17800"
"251089","Campfire","8","16975"
"251090","Stool","7","15419"
"251101","Rock","5","34644"
"251105","Portal out of the Vault","10","8111"
"251113","Ancient Highborne Tome","9","34677"
"251114","Ancient Highborne Tome","9","34677"
"251115","Ancient Highborne Tome","9","34677"
"251117","Ancient Highborne Tome","9","34677"
"251118","Ancient Highborne Tome","9","34677"
"251119","Ancient Highborne Tome","9","34677"
"251120","Ancient Highborne Tome","9","34677"
"251121","Ancient Highborne Tome","9","34677"
"251122","Ancient Highborne Tome","9","34677"
"251124","Glimmering Treasure Chest","3","33266"
"251125","Highmountain Brazier","10","10996"
"251128","A Note","9","15781"
"251129","Frostrune Scroll","10","220"
"251144","Scorchrune Scroll","10","190"
"251145","Leyrune Scroll","10","163"
"251146","7.0 Pre-Launch - Stormwind - Template","5","10462"
"251153","Ancient Highborn Scroll of Escape","10","34692"
"251154","Ancient Highborn Scroll of Escape","10","34692"
"251155","Fel Blood","10","16741"
"251163","Mailbox","19","7013"
"251168","Ephemeral Crystal","10","15703"
"251170","Table","5","14839"
"251173","Forbidden Tome","10","32212"
"251176","Legion Portal","10","30007"
"251178","Arcane Portal","22","1327"
"251179","Legion Portal","10","29634"
"251180","Felblaze Oil","10","32278"
"251182","Scrying Orb","10","9128"
"251183","Ephemeral Crystal","10","15703"
"251185","Ephemeral Crystal","10","15703"
"251186","Ephemeral Crystal","10","15703"
"251187","Ephemeral Crystal","10","15703"
"251188","Wicked-Looking Spear","10","14562"
"251189","Plate of Leftovers","10","34707"
"251190","Containment Field","10","36092"
"251195","Keg of Armor Polish","10","14894"
"251208","Quarter-Full Glass of Mana Wine","5","30913"
"251209","Frosted Doughnut","10","34725"
"251210","Crystal Ball","10","26275"
"251211","Well-worn Scroll","10","34726"
"251212","Magical Tome","10","34727"
"251215","Conjured Fel Chili","5","34772"
"251217","Highmountain Brazier","10","10996"
"251218","Rollo's Runestone","2","28714"
"251219","Cage","10","28949"
"251220","Ragnar's Runestone","2","28714"
"251221","Floki's Runestone","2","28714"
"251222","Tent","5","34379"
"251223","Draenei Chest","5","14949"
"251224","Draenei Chest","5","23883"
"251225","Draenei Chest","5","17862"
"251226","Draenei Pillow 1","5","23604"
"251227","Draenei Pillow 2","5","23602"
"251228","Draenei Pillow 3","5","23603"
"251229","Draenei Table","5","17149"
"251230","Draenei Barrel","5","14668"
"251231","Basket Empty","5","34802"
"251232","Basket Closed","5","19344"
"251233","Light-Infused Crystals","10","15025"
"251234","Light-Infused Crystals","10","17266"
"251235","Light-Infused Crystals","10","17265"
"251236","Draenei Crate 1","5","15079"
"251237","Draenei Crate 2","5","15072"
"251238","Supply Stack","5","15074"
"251240","Draenei Wagon","5","17138"
"251241","Rug","5","34804"
"251242","Crystal Bucket","5","15575"
"251244","Draenei Wagon 2","5","14133"
"251246","Pandaren Barrel","5","10765"
"251247","Pandaren Barrel 2","5","10766"
"251250","Baked Fish","10","12775"
"251251","Baked Fowl","10","30219"
"251252","Dumplings","10","34807"
"251253","Fried Rice","10","34808"
"251254","Grilled Fish","10","26597"
"251255","Ribs","10","13595"
"251257","Tideskorn Harpoon Launcher","10","8245"
"251258","Arcane Portal","22","1327"
"251259","Cylinder Collision","5","19131"
"251260","Arcane Portal","22","1327"
"251261","Arcane Portal","22","1327"
"251263","Arcane Portal","22","1327"
"251264","Summoning Troops","45","9510"
"251265","Summoning Troops","45","9510"
"251268","Grom's Goblin Tribute","5","9357"
"251269","Grom's Pandaren Tribute","5","11385"
"251271","Shriektalon Totem","10","34820"
"251272","Fearfeather Totem","10","34821"
"251273","Reaverbeak Totem","10","1507"
"251275","FelMag_Empowered_AuraFel","5","34835"
"251276","FelMag_Empowered_AuraFel","5","34835"
"251277","FelMag_Empowered_AuraFel","5","34835"
